sa_finance1_cocode,sa_company_name,sa_finance1_year,sa_ann_rep_months,sa_fs_format,sa_total_income,sa_sales,sa_prior_period_extra_ordi_inc,sa_prior_period_inc,sa_extra_ordi_inc,sa_tot_inc_net_of_pe,sa_pat,sa_pbdita,sa_pbt,sa_pbit_net_of_peoifi,sa_pat_net_of_pe,sa_pat_net_of_pe_pc_tot_inc_net_of_pe,sa_total_liabilities,sa_non_current_liabilities,sa_long_term_borrowings,sa_current_liabilities,sa_issued_equity_shares,sa_issued_pref_shares,sa_issued_equity_cap,sa_issued_pref_cap,sa_reduct_equity_cap_amt,sa_buyback_amt,sa_issued_equity_shares_in_lakhs,sa_shareholders_funds,sa_debt,sa_total_assets,sa_non_current_assets,sa_current_assets_incl_st_invest_loans,sa_avg_tot_asset_net_miscexp_now_reval,sa_quick_ratio,sa_current_ratio,sa_debt_equity,sa_cf_net_frm_op_activity,sa_cf_generated_frm_op,sa_cf_proceeds_share_issue,sa_year
85461,GRATEX INDUSTRIES LTD.,20190331,12,INDAS,33.5,33.5,,,,33.5,0.0,1.9,-0.1,1.0,0.7,2.0896,34.4,1.9,1.2,2.4,3034800.0,,30.3,,,,30.348,29.1,1.6,34.4,12.2,22.2,35.85,4.7647,6.5,0.055,4.8,6.0,,2018
85467,GRAUER & WEIL (INDIA) LTD.,20170331,12,INDAS,4781.5,4702.6,50.9,12.3,38.6,4730.6,552.3,915.4,738.6,685.5,502.1,10.6139,4659.3,556.8,3.9,993.1,226705750.0,,226.7,,,,2267.0575,3046.0,200.6,4659.3,2350.9,2308.4,4348.0,1.4966,2.2018,0.0659,895.3,1048.8,,2016
85467,GRAUER & WEIL (INDIA) LTD.,20180331,12,INDAS,5139.6,5008.0,36.0,4.9,31.1,5103.6,605.6,1067.0,874.4,768.3,569.6,11.1607,5150.8,575.6,9.4,950.9,226705750.0,,226.7,,,,2267.0575,3541.6,71.8,5150.8,2248.0,2902.8,4905.05,2.1083,2.826,0.0203,714.9,916.1,,2017
85467,GRAUER & WEIL (INDIA) LTD.,20190331,12,INDAS,6113.9,5958.4,43.4,9.3,34.1,6070.5,637.1,1124.2,939.6,862.1,655.6,10.7998,5898.0,612.7,6.3,1219.0,226705750.0,,226.7,,,,2267.0575,4014.3,211.1,5898.0,2648.4,3249.6,5524.4,1.7309,2.5183,0.0526,,,,2018
85473,GRAVITY (INDIA) LTD.,20170331,12,INDAS,250.8,240.6,10.0,0.2,9.8,240.8,-0.4,2.1,-0.3,-9.8,-10.1,-4.1944,145.8,15.5,15.5,19.9,9001950.0,,90.0,,,,90.0195,107.7,15.5,145.8,27.3,118.5,164.95,3.6991,5.1726,0.1439,-10.6,-11.7,,2016
85473,GRAVITY (INDIA) LTD.,20180331,12,INDAS,214.8,214.7,,,,214.8,-6.9,2.7,0.3,1.0,-6.9,-3.2123,214.9,18.0,15.6,94.1,9001950.0,,90.0,,,,90.0195,100.8,15.6,214.9,25.1,189.8,180.35,1.5702,1.9636,0.1548,7.3,7.9,,2017
85473,GRAVITY (INDIA) LTD.,20190331,12,INDAS,147.7,120.4,27.1,0.2,26.9,120.6,10.2,19.3,17.4,-9.5,-16.9,-14.0133,176.6,22.3,15.5,37.9,9001950.0,,90.0,,,,90.0195,111.1,21.5,176.6,24.9,151.7,195.75,2.912,3.463,0.1935,-12.4,-9.9,,2018
85543,GREAT EASTERN SHIPPING CO. LTD.,20170331,12,INDAS,22707.5,17039.6,484.5,98.7,385.8,22223.0,6013.9,13059.9,6413.9,3577.5,5529.4,24.8814,107672.7,37866.1,37584.0,9919.5,151163426.0,,1511.6,,,,1511.6343,51492.2,44445.1,107672.7,73935.1,33737.6,98102.25,1.7438,1.7892,0.8631,7193.6,7454.4,,2016
85543,GREAT EASTERN SHIPPING CO. LTD.,20180331,12,INDAS,23992.7,20610.3,129.4,,129.4,23863.3,1601.9,10061.5,1671.9,1571.5,1472.5,6.1706,105777.6,41314.7,35849.6,10572.3,151163426.0,,1511.6,,,,1511.6343,52140.8,42339.7,105777.6,74230.7,31546.9,106604.45,2.4884,2.5939,0.812,5244.6,5531.4,,2017
85543,GREAT EASTERN SHIPPING CO. LTD.,20190331,12,INDAS,29134.1,26512.7,270.8,,270.8,28863.3,-194.7,10331.5,-64.7,2721.7,-327.9,-1.1360,103809.1,37112.4,33160.5,12604.1,151163426.0,,1511.6,,,,1511.6343,50546.8,41149.6,103809.1,75086.5,28722.6,104681.45,1.6991,1.8022,0.8141,6738.2,7003.1,,2018
85647,GREAVES COTTON LTD.,20170331,12,INDAS,18910.8,18211.9,222.6,51.2,171.4,18688.2,1806.3,3098.9,2486.3,1836.1,1621.8,8.6782,12907.2,379.2,,2756.4,244206795.0,,488.4,,,,2442.068,9209.7,,12907.2,6396.5,6510.7,12518.15,1.5468,2.0543,0.0,1180.5,1916.9,,2016
85647,GREAVES COTTON LTD.,20180331,12,INDAS,19340.8,18422.1,498.7,13.7,485.0,18842.1,2026.2,3487.8,2955.9,2045.3,1527.5,8.1068,13820.4,439.6,,3263.9,244206795.0,,488.4,,,,2442.068,9604.0,,13820.4,6542.9,7277.5,13363.8,1.6456,2.0043,0.0,2789.6,3708.6,,2017
85647,GREAVES COTTON LTD.,20190331,12,INDAS,20364.3,19905.1,30.5,,30.5,20333.8,1693.0,3259.4,2463.3,2087.0,1662.5,8.1760,14734.2,483.7,,3882.5,244206795.0,,488.4,,,,2442.068,9691.6,,14734.2,7054.4,7679.8,14277.3,1.486,1.8191,0.0,1649.5,2567.0,,2018
85649,MORGANITE CRUCIBLE (INDIA) LTD.,20170331,12,INDAS,1195.4,1170.9,5.1,4.7,0.4,1190.3,166.0,309.4,261.0,241.3,164.5,13.8200,1193.6,2.3,,343.9,2800000.0,,28.0,,,,28.0,797.2,,1193.6,326.2,867.4,1037.6,1.717,2.1406,0.0,250.7,349.0,,2016
85649,MORGANITE CRUCIBLE (INDIA) LTD.,20180331,12,INDAS,1123.9,1091.5,0.8,0.6,0.2,1123.1,138.8,258.3,214.8,184.7,139.1,12.3854,1148.0,0.1,,210.5,2800000.0,,28.0,,,,28.0,909.1,,1148.0,325.5,822.5,1170.8,2.4895,3.2882,0.0,171.9,264.5,,2017
85649,MORGANITE CRUCIBLE (INDIA) LTD.,20190331,12,INDAS,1260.8,1241.2,1.5,0.9,0.6,1259.3,153.7,259.9,215.1,200.4,155.8,12.3720,1282.8,6.2,,255.1,2800000.0,,28.0,,,,28.0,992.0,,1282.8,404.6,878.2,1215.4,2.2537,3.0072,0.0,205.2,283.3,,2018
85967,LYKIS LTD.,20170331,12,INDAS,1090.2,1061.0,0.9,0.9,,1089.3,2.7,41.0,4.0,7.6,3.3,0.3029,1321.1,1.5,0.5,951.0,19375155.0,,193.8,,,,193.7516,347.2,861.6,1321.1,158.9,1162.2,1207.45,0.7186,1.1801,2.4816,-307.0,-305.5,,2016
85967,LYKIS LTD.,20180331,12,INDAS,1508.6,1483.7,0.3,0.3,,1508.3,-4.7,59.2,-3.9,21.5,-4.0,-0.2652,1907.8,1.1,0.4,1535.4,19375155.0,,193.8,,,,193.7516,343.1,1130.7,1907.8,212.6,1695.2,1613.35,0.6622,1.0131,3.2955,,,,2017
85967,LYKIS LTD.,20190331,12,INDAS,1478.1,1467.0,1.7,1.7,,1476.4,-8.9,89.8,-3.4,66.8,-10.6,-0.7180,1123.4,5.1,0.3,760.8,19375155.0,,193.8,,,,193.7516,334.0,435.3,1123.4,173.1,950.3,1514.5,0.6685,1.17,1.3033,356.6,385.1,,2018
85979,GREENPLY INDUSTRIES LTD.,20170331,12,INDAS,17813.9,17770.3,18.2,18.2,,17795.7,1350.7,2623.3,1897.2,2106.4,1367.6,7.6850,15703.1,3352.9,2574.2,4353.9,122627395.0,,122.6,,,,1226.274,7833.2,4262.4,15703.1,9744.3,5958.8,14022.1,0.9075,1.2839,0.5441,2171.9,2585.0,500.0,2016
85979,GREENPLY INDUSTRIES LTD.,20180331,12,INDAS,17083.3,9061.8,7995.5,9.0,7986.5,9087.8,1356.9,2136.5,1896.0,971.2,391.6,4.3091,22574.6,7773.8,4591.0,5511.9,122627395.0,,122.6,,,,1226.274,9117.8,6524.7,22574.6,16297.7,6276.9,19104.05,0.7126,1.179,0.7156,1317.6,1750.1,,2017
85979,GREENPLY INDUSTRIES LTD.,20190331,12,INDAS,12902.6,12838.0,11.1,11.1,,12891.5,612.9,1280.7,928.1,1039.5,622.0,4.8249,9744.9,2464.5,361.6,3902.9,122627395.0,,122.6,,,,1226.274,3307.5,1436.4,9744.9,4989.9,4755.0,16140.5,0.8016,1.1879,0.4343,1301.5,1557.3,,2018
86049,KOTHARI WORLD FINANCE LTD.,20170331,12,IGAAP,30.7,24.2,2.0,2.0,,28.7,13.4,26.6,23.6,20.6,11.9,41.4634,176.3,3.7,,3.1,7437500.0,,74.4,,,,74.375,169.5,,176.3,130.5,45.8,169.5,12.5806,14.7742,0.0,9.4,15.6,,2016
86049,KOTHARI WORLD FINANCE LTD.,20180331,12,IGAAP,33.4,28.2,,,,33.4,19.9,29.3,26.0,21.1,19.9,59.5808,195.6,5.5,,0.7,7437500.0,,74.4,,,,74.375,189.4,,195.6,119.9,75.7,185.95,99.5714,107.2857,0.0,29.8,35.2,,2017
86049,KOTHARI WORLD FINANCE LTD.,20190331,12,IGAAP,41.2,33.0,0.1,0.1,,41.1,24.0,36.2,31.6,25.1,23.9,58.1509,221.2,3.5,,4.1,7437500.0,,74.4,,,,74.375,213.5,,221.2,121.3,99.9,208.4,8.6585,24.1707,0.0,-31.7,-24.8,,2018
86138,SIKOZY REALTORS LTD.,20170331,12,INDAS,2.7,2.7,,,,2.7,-1.3,-0.2,-1.3,-0.2,-1.3,-48.1481,43.7,,,6.5,44583000.0,,44.6,,,,445.83,36.9,2.2,43.7,22.4,21.3,48.4,2.4118,3.0588,0.0596,2.4,2.4,,2016
86138,SIKOZY REALTORS LTD.,20180331,12,INDAS,0.4,0.4,,,,0.4,-1.1,-0.9,-1.1,-0.9,-1.1,-275.0000,45.2,,,9.1,44583000.0,,44.6,,,,445.83,35.8,4.0,45.2,22.4,22.8,44.45,1.9149,2.3936,0.1117,-0.6,-0.6,,2017
86138,SIKOZY REALTORS LTD.,20190331,12,INDAS,,,,,,,-1.3,-0.8,-1.3,-0.8,-1.3,ER,45.2,,,10.7,44583000.0,,44.6,,,,445.83,34.5,5.3,45.2,22.4,22.8,45.2,1.6729,2.0935,0.1536,-2.7,-2.7,,2018
86189,GRINDWELL NORTON LTD.,20170331,12,INDAS,13698.0,13388.8,,,,13698.0,1160.1,2137.4,1727.5,1425.2,1160.1,8.4691,12083.3,662.1,,2406.4,110720000.0,,553.6,,,,1107.2,7866.9,27.2,12083.3,5468.0,6615.3,10464.9,1.5319,2.5101,0.0035,1607.6,2174.7,,2016
86189,GRINDWELL NORTON LTD.,20180331,12,INDAS,14571.8,14301.9,,,,14571.8,1471.6,2674.8,2221.1,1971.9,1481.8,10.1690,13423.3,657.6,,2553.2,110720000.0,,553.6,,,,1107.2,8802.3,,13423.3,5746.9,7676.4,11734.1,1.6114,2.5945,0.0,1242.9,1953.2,,2017
86189,GRINDWELL NORTON LTD.,20190331,12,INDAS,16045.2,15691.6,,,,16045.2,1638.4,2967.5,2530.9,2191.8,1642.0,10.2336,14446.5,646.4,,2621.8,110720000.0,,553.6,,,,1107.2,9797.9,,14446.5,5974.6,8471.9,12886.75,1.6543,2.8394,0.0,818.7,1730.2,,2018
86222,GROB TEA CO. LTD.,20170331,12,INDAS,749.4,744.6,2.1,1.6,0.5,747.3,16.9,65.0,18.8,22.3,14.8,1.9805,548.8,36.3,1.4,116.5,1162330.0,,11.6,,,,11.6233,385.5,27.3,548.8,442.1,106.7,559.95,0.2453,0.8827,0.0708,51.0,63.5,,2016
86222,GROB TEA CO. LTD.,20180331,12,INDAS,777.3,769.5,2.0,0.7,1.3,775.3,18.5,66.9,26.0,24.7,16.5,2.1282,607.8,30.0,0.4,150.3,1162330.0,,11.6,,,,11.6233,405.0,44.7,607.8,429.4,178.4,569.2,0.5352,1.0529,0.1104,87.5,94.0,,2017
86222,GROB TEA CO. LTD.,20190331,12,INDAS,806.7,798.7,0.8,0.3,0.5,805.9,14.0,53.1,18.2,16.6,13.2,1.6379,688.6,30.6,0.0,207.0,1162330.0,,11.6,,,,11.6233,418.5,64.1,688.6,415.7,272.9,633.65,0.525,1.164,0.1532,-17.9,-13.9,,2018
86321,GROVY INDIA LTD.,20170331,12,INDAS,39.7,37.5,,,,39.7,0.5,1.6,0.9,-1.0,0.5,1.2594,81.3,,,48.3,1400000.0,,14.0,,,,14.0,32.5,45.5,81.3,2.5,78.8,84.3,0.0779,1.6148,1.4,-29.1,-29.0,,2016
86321,GROVY INDIA LTD.,20180331,12,INDAS,62.2,61.0,,,,62.2,1.2,2.3,1.6,0.8,1.2,1.9293,88.9,,,54.4,1400000.0,,14.0,,,,14.0,34.0,53.5,88.9,2.4,86.5,85.1,0.0346,1.5264,1.5735,-8.9,-8.8,,2017
86321,GROVY INDIA LTD.,20190331,12,INDAS,33.1,32.8,,,,33.1,0.7,1.7,1.0,1.2,0.7,2.1148,152.5,,,117.6,1400000.0,,14.0,,,,14.0,34.5,116.9,152.5,2.5,150.0,120.7,0.0127,1.2525,3.3884,-63.7,-63.3,,2018
86350,ZODIAC VENTURES LTD.,20170331,12,INDAS,13.6,13.6,,,,13.6,0.4,5.1,0.7,5.1,0.4,2.9412,160.7,,,42.3,37290000.0,,37.3,,,,372.9,118.1,40.8,160.7,156.6,4.1,160.1,0.0869,0.0869,0.3455,-5.5,-6.0,,2016
86350,ZODIAC VENTURES LTD.,20180331,12,INDAS,8.6,8.6,,,,8.6,0.1,3.8,0.1,3.8,0.1,1.1628,159.3,,,41.3,37290000.0,,37.3,,,,372.9,117.9,38.3,159.3,156.6,2.7,160.0,0.0652,0.0652,0.3249,6.1,7.2,,2017
86350,ZODIAC VENTURES LTD.,20190331,12,INDAS,2.9,2.8,0.1,0.1,,2.8,-4.8,-2.2,-4.8,-2.3,-4.9,-175.0000,159.3,,,46.7,37290000.0,,37.3,,,,372.9,112.6,45.7,159.3,156.6,2.7,159.3,0.0535,0.0535,0.4059,-4.9,-4.8,,2018
86408,GROWTH TECHNO PROJECTS LTD.,20170331,12,IGAAP,3.7,,,,,3.7,3.0,3.0,3.0,-0.7,3.0,81.0811,767.0,667.8,580.0,7.8,21446000.0,,214.5,,,,214.46,91.1,587.8,767.0,30.2,736.8,767.05,90.963,90.963,6.4523,,,,2016
86417,GRUH FINANCE LTD. [MERGED],20170331,12,IGAAP,15016.1,,3.1,3.1,,15013.0,2966.5,14119.4,4420.0,-1201.4,2963.4,19.7389,142077.5,114090.4,104919.6,16823.7,364564484.0,,729.1,,,,3645.6448,11132.1,120297.8,142077.5,132975.1,9102.4,130746.65,0.0275,0.033,10.8064,-22626.2,-21438.7,225.7,2016
86417,GRUH FINANCE LTD. [MERGED],20180331,12,FS_INDAS,16937.4,,2.9,2.9,,16934.5,4027.5,15886.1,5671.5,-1417.9,4024.6,23.7657,166791.2,,,2170.9,365720011.0,,731.4,,,,3657.2001,15552.4,140063.1,166791.2,,,154434.35,0.1351,0.1351,9.0059,-25120.8,-23469.5,310.0,2017
86417,GRUH FINANCE LTD. [MERGED],20190331,12,FS_INDAS,20432.8,,223.9,223.9,,20208.9,4472.0,19205.0,6150.4,-1270.4,4248.1,21.0209,197027.1,,,2595.8,733687512.0,,1467.4,,,,7336.8751,18914.4,165071.5,197027.1,,,181909.15,0.4759,0.4759,8.7273,-19909.8,-18331.6,292.5,2018
86445,GARNET INTERNATIONAL LTD.,20170331,12,IGAAP,119.4,,,,,119.4,88.3,114.2,111.9,-5.9,88.3,73.9531,523.9,,,8.0,6225000.0,,62.3,,,,62.25,500.5,7.3,523.9,475.3,48.6,514.5,1.4915,1.9487,0.0146,115.7,117.6,,2016
86445,GARNET INTERNATIONAL LTD.,20180331,12,IGAAP,362.9,,,,,362.9,116.6,341.5,105.1,-17.4,121.6,33.5079,1346.8,,,475.6,19528656.0,,195.3,,,,195.2866,857.7,473.0,1346.8,505.8,841.0,935.35,0.036,1.7195,0.5515,-819.9,-778.5,233.3,2017
86445,GARNET INTERNATIONAL LTD.,20190331,12,IGAAP,7.4,,,,,7.4,-385.8,-19.6,-383.5,-13.3,-371.4,-5018.9189,507.1,0.5,,46.3,19528656.0,,195.3,,,,195.2866,460.2,23.9,507.1,412.9,94.2,926.95,1.2657,2.0281,0.0519,392.0,393.5,,2018
86534,GUFIC BIOSCIENCES LTD.,20170331,12,INDAS,2618.4,2605.8,,,,2618.4,90.2,247.9,137.0,194.4,96.9,3.7007,1836.8,150.5,66.2,1114.4,77350000.0,,77.4,,,,773.5,373.3,566.8,1836.8,372.7,1464.1,1685.15,0.4753,1.116,1.5183,-41.3,4.2,,2016
86534,GUFIC BIOSCIENCES LTD.,20180331,12,INDAS,3132.2,3090.3,25.2,9.3,15.9,3107.0,164.8,449.5,286.9,346.5,152.3,4.9018,2475.5,181.3,83.2,1623.7,77830000.0,,77.8,,,,778.3,541.6,797.4,2475.5,426.2,2049.3,2156.15,0.5639,1.1662,1.4723,-48.1,116.3,,2017
86534,GUFIC BIOSCIENCES LTD.,20190331,12,INDAS,3549.5,3509.5,17.1,17.1,,3532.4,219.4,505.8,352.9,415.1,202.9,5.7440,2873.9,210.7,113.0,1787.7,77830000.0,,77.8,,,,778.3,753.6,978.7,2873.9,502.7,2371.2,2674.7,0.6215,1.1851,1.2987,52.1,151.9,,2018
86597,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,20170331,12,INDAS,63638.6,47038.1,23.2,23.2,,63615.4,31006.1,51258.6,32929.4,28565.1,31216.7,49.0710,403126.8,178843.3,160834.4,52248.0,2070951761.0,2811037.0,4141.9,1658.8,,,20709.5176,168135.5,203800.3,403126.8,303302.8,99824.0,360542.5,0.9674,1.453,1.2304,23125.1,28880.7,,2016
86597,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,20180331,12,INDAS,81411.4,61964.6,6.3,6.3,,81405.1,24081.0,60863.6,38291.8,35212.0,25165.2,30.9135,421856.9,207287.5,187549.5,26838.7,2070951761.0,2811037.0,4141.9,1658.8,,,20709.5176,182312.6,202919.7,421856.9,317555.6,104301.3,411096.3,2.2418,2.9615,1.129,24112.5,32146.1,,2017
86597,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,20190331,12,INDAS,77346.6,51958.9,89.0,89.0,,77257.6,26377.2,62418.4,36636.4,30780.2,26313.4,34.0593,489946.5,200246.7,179889.0,80644.5,2070951761.0,2811037.0,4141.9,1658.8,,,20709.5176,204283.5,251671.4,489946.5,364734.3,125212.2,454366.95,1.0029,1.2098,1.2482,32144.1,40139.5,,2018
86604,GUJARAT ALKALIES & CHEMICALS LTD.,20170331,12,INDAS,23611.6,22679.4,106.0,95.2,10.8,23505.6,3081.0,5116.4,3822.6,3105.7,3062.0,13.0267,46301.8,8460.7,2843.5,3945.8,73439875.0,,734.4,,,,734.3987,26165.2,3533.8,46301.8,35986.4,10315.4,36724.05,1.2591,2.4194,0.1351,5033.0,5914.4,,2016
86604,GUJARAT ALKALIES & CHEMICALS LTD.,20180331,12,INDAS,26225.8,24929.6,538.8,57.1,481.7,25687.0,5350.2,8993.5,7531.8,6385.4,4811.4,18.7309,51583.9,8361.1,2298.2,4366.8,73439875.0,,734.4,,,,734.3987,30992.9,2906.5,51583.9,38619.6,12964.3,41625.0,1.2266,1.8843,0.0938,5146.7,6499.7,,2017
86604,GUJARAT ALKALIES & CHEMICALS LTD.,20190331,12,INDAS,32221.5,31198.2,7.3,7.3,,32214.2,6896.5,11735.3,10035.9,9375.5,7004.7,21.7441,56592.6,8298.4,1845.9,4918.0,73439875.0,,734.4,,,,734.3987,37305.6,2474.6,56592.6,40243.8,16348.8,47641.1,1.6036,2.1429,0.0663,8378.0,10913.8,,2018
86607,AMBUJA CEMENTS LTD.,20171231,12,INDAS,116315.3,111064.8,713.3,311.7,401.6,115602.0,12495.7,23467.0,16432.4,12485.8,11782.4,10.1922,248869.5,7809.0,241.2,30437.4,1985971749.0,,3971.9,,,,19859.7175,199732.1,241.2,248869.5,193709.1,55160.4,242539.25,0.9219,1.2253,0.0012,18541.3,21642.0,,2016
86607,AMBUJA CEMENTS LTD.,20181231,12,INDAS,121037.6,111061.7,4154.5,4154.5,,116883.1,14870.1,25633.0,18780.8,9690.8,10715.6,9.1678,255392.4,8074.6,396.8,30191.9,1985971749.0,,3971.9,,,,19859.7175,210125.3,396.8,255392.4,197951.2,57441.2,252130.95,1.0456,1.4396,0.0019,5718.8,11969.1,,2017
86607,AMBUJA CEMENTS LTD.,20191231,12,INDAS,121054.2,114563.0,663.2,663.2,,120391.0,15285.4,25764.9,19480.2,13835.4,14622.2,12.1456,273119.7,6437.7,352.8,34557.4,1985971749.0,,3971.9,,,,19859.7175,222051.8,410.6,273119.7,204730.2,68389.5,264256.05,1.1905,1.4397,0.0018,24840.4,25647.9,,2018
86609,GUJARAT AMBUJA EXPORTS LTD.,20170331,12,INDAS,34054.2,33818.8,7.6,7.6,,34046.6,1585.5,2949.2,2001.3,1994.6,1578.7,4.6369,17318.8,858.8,144.8,7805.0,114667665.0,,229.3,,47.4,47.4,1146.6767,8531.0,6359.0,17318.8,8575.3,8743.5,15837.8,0.2864,1.0941,0.7454,567.3,1034.6,,2016
86609,GUJARAT AMBUJA EXPORTS LTD.,20180331,12,INDAS,33987.7,33766.3,135.5,130.3,5.2,33852.2,1798.8,3400.2,2452.0,2410.0,1663.3,4.9134,19218.9,852.6,72.4,8019.1,114667665.0,,229.3,,,,1146.6767,10223.5,6472.6,19218.9,8964.4,10254.5,18268.85,0.3261,1.2339,0.6331,1384.7,1848.5,,2017
86609,GUJARAT AMBUJA EXPORTS LTD.,20190331,12,INDAS,40382.6,40214.4,55.2,51.8,3.4,40327.4,1981.5,3925.1,2747.3,2794.5,1926.3,4.7767,17513.0,895.0,7.8,4326.2,114667665.0,,229.3,,,,1146.6767,12082.4,2178.5,17513.0,9062.1,8450.9,18365.95,0.6558,1.85,0.1803,5727.9,6349.5,,2018
86618,GUJARAT APOLLO INDS. LTD.,20170331,12,INDAS,1077.3,754.4,,,,1077.3,100.7,207.9,78.1,-117.5,168.9,15.6781,3285.8,35.7,,517.1,13660000.0,,136.6,,,,136.6,2728.3,392.0,3285.8,1082.3,2203.5,3568.45,1.3277,4.1487,0.1437,-180.3,-165.9,,2016
86618,GUJARAT APOLLO INDS. LTD.,20180331,12,INDAS,989.5,706.6,0.2,,0.2,989.3,103.7,223.0,163.9,-102.6,104.8,10.5933,2717.4,38.2,,134.6,12661915.0,,126.6,,10.0,10.0,126.6192,2532.6,95.3,2717.4,986.0,1731.4,3001.6,1.0841,11.6741,0.0376,-249.0,-223.9,,2017
86618,GUJARAT APOLLO INDS. LTD.,20190331,12,INDAS,462.3,299.4,,,,462.3,62.5,99.1,61.9,-57.6,94.4,20.4196,2759.3,38.2,,197.6,12661915.0,,126.6,,10.0,10.0,126.6192,2519.6,122.8,2759.3,976.0,1783.3,2738.35,0.8854,8.6754,0.0487,-52.8,-45.0,,2018
86625,HIM TEKNOFORGE LTD.,20170331,12,INDAS,2524.8,2513.5,3.0,0.2,2.8,2521.8,71.5,327.1,102.1,261.1,79.5,3.1525,3098.6,365.8,272.0,1480.2,7866016.0,,15.7,,,,78.6602,1240.2,1175.6,3098.6,1505.0,1593.6,1769.5,0.2774,1.0264,0.9479,42.2,69.9,,2016
86625,HIM TEKNOFORGE LTD.,20180331,12,INDAS,2771.9,2756.8,2.9,1.8,1.1,2769.0,105.2,340.6,109.3,252.9,103.2,3.7270,3274.2,355.3,233.1,1561.9,7866016.0,,15.7,,,,78.6602,1345.8,1148.5,3274.2,1589.8,1684.4,3186.4,0.2526,1.0338,0.8534,176.9,205.2,,2017
86625,HIM TEKNOFORGE LTD.,20190331,12,INDAS,3358.0,3257.8,81.4,1.1,80.3,3276.6,135.0,415.0,161.4,280.5,102.9,3.1405,3382.8,459.0,311.9,1439.5,7866016.0,,15.7,,,,78.6602,1467.4,1250.9,3382.8,1693.6,1689.2,3328.5,0.2346,1.118,0.8525,78.2,113.9,,2018
86633,G B L INDUSTRIES LTD.,20170331,12,INDAS,17.7,15.6,,,,17.7,1.1,2.0,1.6,-0.3,1.1,6.2147,53.0,0.2,0.2,0.5,5000000.0,,50.0,,,,50.0,51.2,0.2,53.0,42.9,10.1,51.9,7.0,7.7692,0.0039,9.6,10.1,,2016
86633,G B L INDUSTRIES LTD.,20180331,12,INDAS,170.2,168.7,,,,170.2,1.3,4.1,2.0,2.2,1.3,0.7638,111.7,0.3,0.2,57.7,5000000.0,,50.0,,,,50.0,52.6,12.3,111.7,49.8,61.9,82.1,0.8123,1.0563,0.2338,2.8,3.4,,2017
86633,G B L INDUSTRIES LTD.,20190331,12,INDAS,253.9,252.1,1.6,,1.6,252.3,2.8,8.8,4.3,2.8,1.2,0.4756,62.7,0.3,0.2,5.5,5000000.0,,50.0,,,,50.0,55.6,0.2,62.7,43.6,19.1,87.1,2.3824,2.7794,0.0036,-6.0,-4.7,,2018
86640,GUJARAT BOROSIL LTD. [MERGED],20170331,12,INDAS,1956.2,1883.3,56.9,1.0,55.9,1899.3,142.8,486.9,224.2,281.0,98.5,5.1861,2278.6,268.2,0.0,358.0,68207500.0,,341.0,,,,682.075,1624.3,1395.4,2278.6,1587.4,691.2,2169.6,0.8937,1.6965,3.7816,263.8,306.7,,2016
86640,GUJARAT BOROSIL LTD. [MERGED],20180331,12,INDAS,2033.1,1998.1,6.6,1.2,5.4,2026.5,69.2,368.5,55.9,216.3,113.8,5.6156,2283.8,202.2,,334.8,68207500.0,,341.0,,,,682.075,1742.5,1403.4,2283.8,1439.6,844.2,2281.2,1.6893,2.4247,3.1997,554.2,614.2,,2017
86640,GUJARAT BOROSIL LTD. [MERGED],20190331,12,INDAS,2204.0,2180.8,8.9,8.9,,2195.1,100.8,456.1,132.8,266.9,106.5,4.8517,4134.8,1696.3,1477.8,553.8,68207500.0,,341.0,,,,682.075,1878.3,3016.3,4134.8,2863.7,1271.1,3209.3,1.2227,1.9201,5.7224,65.6,110.2,,2018
86669,GUJARAT CONTAINERS LTD.,20170331,12,INDAS,476.5,475.1,0.8,,0.8,475.7,7.6,40.9,11.3,33.7,6.8,1.4295,311.7,14.8,8.3,189.1,5650000.0,,56.5,,,,56.5,94.5,168.7,311.7,85.5,226.2,303.8,0.7263,1.1101,1.7852,28.7,31.9,,2016
86669,GUJARAT CONTAINERS LTD.,20180331,12,INDAS,608.2,607.6,,,,608.2,7.7,43.5,12.0,35.7,9.7,1.5949,348.1,26.3,17.7,203.9,5650000.0,,56.5,,,,56.5,101.7,191.2,348.1,95.4,252.7,329.55,0.7047,1.1458,1.88,8.8,13.9,,2017
86669,GUJARAT CONTAINERS LTD.,20190331,12,INDAS,792.0,791.2,,,,792.0,9.3,63.5,12.6,36.6,9.3,1.1742,431.6,47.7,38.5,255.8,5650000.0,,56.5,,,,56.5,110.9,260.7,431.6,107.3,324.3,389.85,0.8158,1.1773,2.3508,-26.6,-24.0,,2018
86675,GUJARAT CRAFT INDS. LTD.,20170331,12,INDAS,1021.5,1016.3,,,,1021.5,12.2,74.7,16.8,49.7,12.2,1.1943,1018.7,245.3,179.5,445.3,4888300.0,,48.9,,,,48.883,177.4,359.9,1018.7,398.3,620.4,837.45,0.7494,1.2577,2.0287,71.5,75.5,,2016
